Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.451167,54.419546,On or near Fitzroy Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941847,54.582332,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.954220,54.586073,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.312926,54.986313,On or near Mimosa Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.312926,54.986313,On or near Mimosa Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.325601,55.001753,On or near Asylum Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941847,54.582332,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.297777,54.611400,On or near Lisanelly Heights,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.015036,54.555172,On or near Cherry Close,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.325601,55.001753,On or near Asylum Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.298833,54.426139,On or near Clanconnel Gardens,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933461,54.593357,On or near Hope Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.940925,54.615615,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.015036,54.555172,On or near Cherry Close,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.321576,54.997635,On or near William Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.946280,54.610117,On or near Shannon Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.275256,54.359021,On or near Lurgan Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933994,54.616440,On or near Newington Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.898717,54.601007,On or near Derwent Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.628826,54.359673,On or near Drumbeg,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.686200,55.124214,On or near Cloverhill Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.649317,54.639837,On or near Cayman Drive,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.935169,54.588355,On or near Lisburn Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.936377,54.590478,On or near St. Georges Gardens,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.976914,54.564864,On or near Upper Lisburn Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941976,54.581301,On or near Eglantine Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.895814,54.601487,On or near Connswater Grove,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.462182,54.750440,On or near Bann Crescent,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.929141,54.608971,On or near North Queen Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.291418,54.436968,On or near Oaklands,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.905881,54.593188,On or near Woodstock Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.905309,54.563645,On or near Glencregagh Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.925874,54.670426,On or near Dunanney,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.275256,54.359021,On or near Lurgan Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927646,54.598784,On or near Corn Market,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.658362,54.607420,On or near Coagh Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933600,54.594600,On or near Amelia Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.310166,54.996008,On or near Bonds Hill,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.275554,54.868316,On or near Thomas Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.693777,54.643963,On or near Ava Farm,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934016,54.586376,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.911414,54.397227,On or near Grove Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.148132,54.412807,On or near Meeting Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.384995,54.187359,On or near High Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.669344,54.659668,On or near Main Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.925144,54.610853,On or near Bentinck Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.265112,55.031477,On or near Temple Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.827862,54.868265,On or near Huntersbuoy,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.009262,54.575320,On or near Corrib Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.682902,55.127251,On or near Kylemore Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.686737,54.444133,On or near Charlemont Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.636381,54.652120,On or near Robinson Way,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.372902,54.444464,On or near Clonmeen,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.680030,54.655183,On or near Oakwood Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.943048,55.040343,On or near Glenmill Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931624,54.598465,On or near Fountain Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.847706,54.845222,On or near Molyneaux Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.204649,54.716388,On or near Donegore Drive,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.630025,54.363225,On or near Lawnakilla Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933461,54.593357,On or near Hope Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.703004,54.577053,On or near Valetta Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.275146,54.600271,On or near Edinburgh Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.395540,54.334993,On or near Lisbane Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.982711,54.609014,On or near Lyndhurst Way,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.704335,54.322514,On or near Demesne View,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.895529,54.214977,On or near Bryansford Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.766115,54.511532,On or near Drumcoo Green,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941698,54.582518,On or near Wellington Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.940605,54.600811,On or near Fingals Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931754,54.598036,On or near Fountain Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.980880,54.598183,On or near Springfield Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.646715,55.126477,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.892469,54.676948,On or near Shore Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933345,54.601451,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.998697,54.567778,On or near Ladybrook Crescent,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.900653,54.584140,On or near Oberon Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.960542,54.607222,On or near Olive Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.952252,54.578438,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.512038,54.450535,On or near Derrylettiff Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.653320,54.342606,On or near Coleshill Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.940324,54.625982,On or near Salisbury Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.319258,55.021022,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.661269,54.333222,On or near Glenwood Gardens,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.892983,54.206271,On or near Central Promenade,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.363124,54.366885,On or near Primrose Hill,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.908964,54.682122,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928890,54.586181,On or near University Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.942591,54.615733,On or near Cliftonville Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.780815,54.509939,On or near Hawthorne Crescent,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.936134,54.578137,On or near St. Albans Gardens,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.307582,54.992741,On or near Upper Violet Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928635,54.592727,On or near Ormeau Avenue,,,Anti-social behaviour,,
